future_opt	future	condition	is_impossible_choice	explanation_text	written_explanation	question_choice_order	selected_answer_position	future_choice	future_text	ts_is_same_dataset_start	ts_submitted_	study_id	study	is_correct	is_possible	id
static_ani	I think the more a visual can breakdown something, the better. It makes it easier to understand and focuses the person on the info you want them to know.	stepthru	impossible	more-masters-in-industry	None	{'left-not-stat-sig':0,'many-industry-on-right':1,'mystery-work-on-left':2,'non-grads-on-right':3,'outliers-drive-up-masters':4,'more-masters-in-industry':5,'left-more-than-right':6,'none-of-the-above':7}	5	static_ani	I think the more a visual can breakdown something, the better. It makes it easier to understand and focuses the person on the info you want them to know.	2020-09-14 10:46:09	2020-09-14 10:53:01	simpsons_multiple_choice_tibble	tibble	TRUE	FALSE	755
just_static	it's easier to analyze the info when it is not moving around	stepthru	possible	more-masters-in-industry	no comments	{'many-industry-on-right':0,'mystery-work-on-left':1,'left-more-than-right':2,'non-grads-on-right':3,'left-not-stat-sig':4,'more-masters-in-industry':5,'outliers-drive-up-masters':6,'none-of-the-above':7}	5	just_static	it's easier to analyze the info when it is not moving around	2020-09-14 10:45:27	2020-09-14 10:53:08	simpsons_multiple_choice_tibble	tibble	TRUE	TRUE	756
static_ani	it is systematic and makes the points more convincing.	static	impossible	many-industry-on-right	None	{'left-more-than-right':0,'mystery-work-on-left':1,'left-not-stat-sig':2,'more-masters-in-industry':3,'many-industry-on-right':4,'non-grads-on-right':5,'outliers-drive-up-masters':6,'none-of-the-above':7}	4	static_ani	it is systematic and makes the points more convincing.	2020-09-14 07:48:21	2020-09-14 07:53:10	simpsons_multiple_choice_sanddance	sanddance	FALSE	FALSE	757
static_ani	None	static	possible	more-masters-in-industry	None	{'many-industry-on-right':0,'more-masters-in-industry':1,'left-not-stat-sig':2,'non-grads-on-right':3,'outliers-drive-up-masters':4,'left-more-than-right':5,'mystery-work-on-left':6,'none-of-the-above':7}	1	static_ani	None	2020-09-14 10:47:49	2020-09-14 10:53:11	simpsons_multiple_choice_tibble	tibble	TRUE	TRUE	758
static_ani	Animations are much easier to understand, they are much less likely to be misleading as was the case with the static ones, where if you did not really pay attention you could make the wrong conclusions	static	possible	more-masters-in-industry	None	{'outliers-drive-up-masters':0,'non-grads-on-right':1,'more-masters-in-industry':2,'left-not-stat-sig':3,'left-more-than-right':4,'mystery-work-on-left':5,'many-industry-on-right':6,'none-of-the-above':7}	2	static_ani	Animations are much easier to understand, they are much less likely to be misleading as was the case with the static ones, where if you did not really pay attention you could make the wrong conclusions	2020-09-14 10:48:06	2020-09-14 10:53:11	simpsons_multiple_choice_sanddance	sanddance	TRUE	TRUE	759
just_static	I prefer the static charts as they give me time to study the numbers. I also have to say I prefer the static charts more so because of preference and that I am used to static charts. I am not averse to change, just in this particular case prefer the old fashioned method.	static	possible	left-not-stat-sig	None	{'non-grads-on-right':0,'outliers-drive-up-masters':1,'more-masters-in-industry':2,'mystery-work-on-left':3,'many-industry-on-right':4,'left-not-stat-sig':5,'left-more-than-right':6,'none-of-the-above':7}	5	just_static	I prefer the static charts as they give me time to study the numbers. I also have to say I prefer the static charts more so because of preference and that I am used to static charts. I am not averse to change, just in this particular case prefer the old fashioned method.	2020-09-14 09:47:27	2020-09-14 09:53:11	simpsons_multiple_choice_sanddance	sanddance	FALSE	TRUE	760
just_static	I would prefer to just look at the data in static tables instead of having it move around like this.	stepthru	possible	outliers-drive-up-masters	It is due to the presence of outliers in the dataset. When grouped together in the broad Master's category, they carry more weight, and therefore, drive up the average. Then, however, when they are seperated, they do not drive up the average as much, where the actual increase in salary of someone with a PhD can over take it.	{'many-industry-on-right':0,'left-more-than-right':1,'non-grads-on-right':2,'more-masters-in-industry':3,'outliers-drive-up-masters':4,'mystery-work-on-left':5,'left-not-stat-sig':6,'none-of-the-above':7}	4	just_static	I would prefer to just look at the data in static tables instead of having it move around like this.	2020-09-14 09:45:07	2020-09-14 09:53:26	simpsons_multiple_choice_tibble	tibble	FALSE	TRUE	761
just_static	None	static	impossible	more-masters-in-industry	None	{'mystery-work-on-left':0,'left-more-than-right':1,'more-masters-in-industry':2,'left-not-stat-sig':3,'outliers-drive-up-masters':4,'many-industry-on-right':5,'non-grads-on-right':6,'none-of-the-above':7}	2	just_static	None	2020-09-14 09:50:02	2020-09-14 09:53:28	simpsons_multiple_choice_tibble	tibble	TRUE	FALSE	762
just_static	I find the animations a bit distracting from trying to analyze the data portrayed by the chart.	static	possible	more-masters-in-industry	None	{'mystery-work-on-left':0,'outliers-drive-up-masters':1,'non-grads-on-right':2,'more-masters-in-industry':3,'many-industry-on-right':4,'left-not-stat-sig':5,'left-more-than-right':6,'none-of-the-above':7}	3	just_static	I find the animations a bit distracting from trying to analyze the data portrayed by the chart.	2020-09-14 10:50:19	2020-09-14 10:53:28	simpsons_multiple_choice_sanddance	sanddance	TRUE	TRUE	763
just_static	None	static	impossible	more-masters-in-industry	None	{'more-masters-in-industry':0,'left-not-stat-sig':1,'left-more-than-right':2,'many-industry-on-right':3,'non-grads-on-right':4,'outliers-drive-up-masters':5,'mystery-work-on-left':6,'none-of-the-above':7}	0	just_static	None	2020-09-14 10:51:31	2020-09-14 10:53:30	simpsons_multiple_choice_tibble	tibble	TRUE	FALSE	764
just_static	I don't like the animations because you don't have time to study the static tables without being interrupted.	static	possible	left-not-stat-sig	I think the left table has fewer academics and industries out of the 100 people, as for the right there is more variety of the academics and industries in the 100 people.	{'more-masters-in-industry':0,'left-more-than-right':1,'outliers-drive-up-masters':2,'non-grads-on-right':3,'left-not-stat-sig':4,'many-industry-on-right':5,'mystery-work-on-left':6,'none-of-the-above':7}	4	just_static	I don't like the animations because you don't have time to study the static tables without being interrupted.	2020-09-14 09:42:44	2020-09-14 09:53:40	simpsons_multiple_choice_tibble	tibble	FALSE	TRUE	765
static_ani	The tables showing how the tables were created have the added information of distribution,	stepthru	impossible	more-masters-in-industry	None	{'more-masters-in-industry':0,'many-industry-on-right':1,'left-more-than-right':2,'non-grads-on-right':3,'left-not-stat-sig':4,'mystery-work-on-left':5,'outliers-drive-up-masters':6,'none-of-the-above':7}	0	static_ani	The tables showing how the tables were created have the added information of distribution,	2020-09-14 09:46:51	2020-09-14 09:53:44	simpsons_multiple_choice_tibble	tibble	TRUE	FALSE	766
just_static	no	static	possible	more-masters-in-industry	None	{'more-masters-in-industry':0,'outliers-drive-up-masters':1,'many-industry-on-right':2,'mystery-work-on-left':3,'left-not-stat-sig':4,'left-more-than-right':5,'non-grads-on-right':6,'none-of-the-above':7}	0	just_static	no	2020-09-14 09:46:09	2020-09-14 09:53:45	simpsons_multiple_choice_tibble	tibble	TRUE	TRUE	767
just_static	None	stepthru	possible	more-masters-in-industry	All data can be presented in such a way as to drive the point that is attended.	{'many-industry-on-right':0,'outliers-drive-up-masters':1,'mystery-work-on-left':2,'non-grads-on-right':3,'more-masters-in-industry':4,'left-not-stat-sig':5,'left-more-than-right':6,'none-of-the-above':7}	4	just_static	None	2020-09-14 10:50:18	2020-09-14 10:53:49	simpsons_multiple_choice_sanddance	sanddance	TRUE	TRUE	768
just_static	The animations are unnecessary. All that is needed to paint a more accurate picture is the final image in step 2. Of course most times the creator of the graph doesn't want to paint an accurate picture and instead just wants to make the graph represent their own point of view.	static	possible	more-masters-in-industry	None	{'left-more-than-right':0,'many-industry-on-right':1,'non-grads-on-right':2,'more-masters-in-industry':3,'left-not-stat-sig':4,'outliers-drive-up-masters':5,'mystery-work-on-left':6,'none-of-the-above':7}	3	just_static	The animations are unnecessary. All that is needed to paint a more accurate picture is the final image in step 2. Of course most times the creator of the graph doesn't want to paint an accurate picture and instead just wants to make the graph represent their own point of view.	2020-09-14 09:48:27	2020-09-14 09:53:53	simpsons_multiple_choice_sanddance	sanddance	TRUE	TRUE	769
static_ani	None	static	possible	left-not-stat-sig	None	{'non-grads-on-right':0,'many-industry-on-right':1,'more-masters-in-industry':2,'left-more-than-right':3,'outliers-drive-up-masters':4,'left-not-stat-sig':5,'mystery-work-on-left':6,'none-of-the-above':7}	5	static_ani	None	2020-09-14 07:48:30	2020-09-14 07:53:52	simpsons_multiple_choice_sanddance	sanddance	FALSE	TRUE	770
just_static	Animations for charts don't prove to be useful but a time waster.  Typically used for PhD candidates trying to wow the audience.	stepthru	possible	more-masters-in-industry	People who work in the industry automatically make more than those who work in academia.PhD tend to work in Academia which results in lower average salaries.Getting a PhD is pretty much useless in the real world and only serves as to drive one's ego and bragging rights but in reality only puts one in more debt with little benefit to income.	{'non-grads-on-right':0,'outliers-drive-up-masters':1,'left-not-stat-sig':2,'many-industry-on-right':3,'left-more-than-right':4,'mystery-work-on-left':5,'more-masters-in-industry':6,'none-of-the-above':7}	6	just_static	Animations for charts don't prove to be useful but a time waster.  Typically used for PhD candidates trying to wow the audience.	2020-09-14 10:45:13	2020-09-14 10:54:10	simpsons_multiple_choice_sanddance	sanddance	TRUE	TRUE	771
static_ani	These animations give us a better idea of the specifics of the sample population. It's easier to analyze these visuals.	static	impossible	more-masters-in-industry	I feel like my selection is highly likely, but it could also be,	{'outliers-drive-up-masters':0,'left-not-stat-sig':1,'many-industry-on-right':2,'mystery-work-on-left':3,'non-grads-on-right':4,'more-masters-in-industry':5,'left-more-than-right':6,'none-of-the-above':7}	5	static_ani	These animations give us a better idea of the specifics of the sample population. It's easier to analyze these visuals.	2020-09-14 10:45:12	2020-09-14 10:54:17	simpsons_multiple_choice_sanddance	sanddance	TRUE	FALSE	772
static_ani	These help show the breakdown of the data set. Before I was inferring and guessing as to the contents but now I can see the sample size and make a better conclusion than with the static data.	static	possible	more-masters-in-industry	None	{'left-not-stat-sig':0,'many-industry-on-right':1,'mystery-work-on-left':2,'outliers-drive-up-masters':3,'more-masters-in-industry':4,'left-more-than-right':5,'non-grads-on-right':6,'none-of-the-above':7}	4	static_ani	These help show the breakdown of the data set. Before I was inferring and guessing as to the contents but now I can see the sample size and make a better conclusion than with the static data.	2020-09-14 07:51:28	2020-09-14 07:54:15	simpsons_multiple_choice_sanddance	sanddance	TRUE	TRUE	773
